AccountNumber;CardNo;TransactionNo;TransactionAmount
1664149502099020;890382725750027;928066124;$3,176.85 
1852430951611719;899953670470417;928171221;$78.01 
1003035500279518;164251985807087;928434831;$265.33 
3101146946971852;940774108232171;928460590;$9,762.27 
8880477654112223;241961724139723;92847671;$7,410.02 
8116264253155472;719717307106935;928560080;$4,182.11 
3108043424947418;114328417341249;928577125;$8,380.09 
9896902159058977;989181274180635;928711315;$5,242.29 
9896902159058977;323248046759980;928947856;$1,249.26 
8715500820844493;333761232518560;929202670;$9,519.63 
4944602153321016;155975728540619;929222049;$9,538.74 
4421160889809582;493883937286060;929285593;$3,314.50 
3561065074196731;795559558765806;92955785;$8,494.74 
9246332348304263;393608620609783;929648;$8,810.02 
2658984645995239;359701052947655;929782054;$1,485.10 
5486603385356888;691155060231312;930074427;$7,875.50 
9387179877951769;588615242822622;930280909;$6,296.79 
7691084899900577;767535843835989;930371571;$9,767.61 
9065230099847605;552133098168246;930835584;$8,172.11 
1847248768624644;620942176521236;931140345;$3,487.70 
7406707940860129;632286758017785;93137177;$9,253.87 
2835324860856509;105052846688269;931418562;$235.16 
1284168579731026;559767940310978;931663717;$3,973.95 
1806846674405112;675325147759685;931676647;$7,523.01 
4707595286590969;195543653325276;931828148;$5,615.04 
1435366716429961;594277137744448;932068004;$742.56 
2783326144544787;889358663973750;932070768;$9,440.67 
5855004520399102;384568823709422;932089097;$3,856.72 
5736179454129751;786722660420655;932097889;$4,645.30 
2448500446876546;548460990212705;932208212;$1,581.17 
1752918535098560;398945815985360;932223764;$4,956.72 
4859622894778061;678439494055172;932260172;$8,303.59 
1306594908382922;203256332778871;932314868;$5,054.48 
2970833625170241;287133951579932;932654990;$725.23 
2835911540044454;307175118633361;932785737;$4,339.08 
4568308290335407;565726685617139;932985465;$4,632.30 
9062930474612002;798934812518744;933070202;$771.04 
3135052312951405;616095042044736;93320063;$6,889.37 
8444566732945577;519444477513270;933459594;$462.61 
6907481116592868;831225102582910;933517651;$7,123.04 
3135052312951405;616095042044736;933568814;$9,478.37 
4002472786102517;329069226683037;933603321;$5,503.87 
1946982356836737;555854868986636;933608171;$7,767.23 
2835324860856509;681658141332852;933716719;$4,785.73 
5267243500098837;197663628390317;934160591;$9,067.55 
6927445511429907;301664480879499;934203705;$4,742.05 
8727663740330542;183673508265395;934242087;$8,511.01 
1647996022684737;882199882267878;934538767;$8,431.42 
3860184822898361;664052115283459;934622198;$2,247.26 
8301772762017830;177983785951756;934671770;$679.50 
7664276900288066;564187625166345;934681792;$8,531.35 
6407229365713619;198255026713685;935024697;$8,543.85 
6170844832863444;553531236575431;935044848;$744.40 
3188135617172094;388848961567707;935577885;$9,325.42 
9870089658206610;218191089107418;935590737;$8,290.87 
1752918535098560;398945815985360;93589875;$4,389.10 
6927445511429907;301664480879499;936002484;$1,718.27 
3695472578476693;745797658522300;936307233;$5,908.85 
1109630221825137;974633660069047;936322245;$9,054.10 
4250851422472427;727734299005574;936356116;$8,612.26 
8379497590147362;147129137116798;936671979;$786.59 
1798883807120664;722315224721313;936678066;$699.53 
8014731575431941;750891299635484;936743211;$6,174.51 
4743369362503932;339866211051891;93684932;$2,724.33 
3795519912322394;501405330794519;937096142;$2,104.58 
6529724002852419;704478486723634;937225926;$5,401.61 
8444566732945577;519444477513270;93728024;$3,383.14 
9153072620985931;966225218563730;937404062;$1,330.92 
3650395270691421;256197241528316;937454835;$2,675.74 
6565764558263582;829358843861391;937593831;$1,633.08 
9712184513345208;222658237700520;937675508;$5,133.80 
9320349449918816;805172412488622;937858810;$3,314.44 
2684081248218503;571936812972191;938077787;$6,227.00 
1194018520203733;636285284919548;938173931;$434.85 
6553626009150961;525196353273379;938187189;$3,119.21 
8529837464675478;952337611227246;938190214;$4,566.56 
8678909692558625;462242063625588;938271772;$5,943.96 
6757708540719696;310408593665781;938287812;$8,715.61 
8521466789035073;380638802561469;938318172;$6,223.92 
6615453145124024;695458120251748;938430028;$3,532.83 
9909016625329071;952617765406357;938577247;$1,792.77 
1902978140578835;554951888701569;938629834;$8,964.50 
6316344929573597;115915544005364;93864137;$1,499.96 
4076145806443696;740504853931594;938698290;$7,004.79 
7777134284413921;706988740164411;938801096;$8,049.63 
7324620964578585;774351742489744;938802044;$1,172.47 
6389897657035339;822822339983386;938819655;$8,536.57 
1852430951611719;756308421043246;938915608;$903.59 
5098260218607035;971457968281074;939040373;$786.78 
5999544781456452;938543579987191;939068317;$4,080.93 
4926999848118647;540612693928436;93910502;$7,595.83 
4531550578439856;919590730181440;939288872;$231.71 
1756962099619888;688918392904732;939359538;$9,238.51 
8010485387122172;134090131979496;939418567;$3,982.63 
8490861024640611;451752275883722;939671919;$5,433.53 
5660217858166316;523090006853161;939813286;$7,187.72 
6289663771507657;984398771051669;939820035;$2,376.10 
6560009233606143;246747371893735;940073098;$4,932.33 
9761135962998707;861283797872316;940170907;$8,578.21 
5234134283459629;235972123827535;940251985;$1,902.93 
3297089454386390;597170085671905;940261552;$64.89 
7324620964578585;774351742489744;940320907;$7,740.39 
6527285574210461;340666021765562;940330722;$122.67 
2244272061830317;468467785370066;940362230;$3,250.67 
9243950136386680;499219940991746;940443171;$4,848.06 
6191588061033584;173634840845855;940510231;$1,129.79 
3845158640724645;754126306108276;940991368;$755.34 
4114641351036798;325956784983088;941274096;$552.37 
9712184513345208;222658237700520;941302833;$6,647.27 
4927648362374206;100819675876973;941395151;$3,678.39 
4691678898842347;735052450602962;941546700;$1,159.30 
8141571251236982;479106072014959;941647443;$6,253.04 
4381816564060449;236880009297945;941777114;$7,865.50 
3411932992156083;878528396759742;942198729;$1,546.45 
8533444828492981;535418942949407;942227443;$4,619.17 
8444566732945577;488651337161352;942268681;$9,698.05 
5105856688743969;247904762397607;942394550;$74.25 
4759355587435639;265890136235104;942595740;$4,471.94 
7968981155425122;861978221860007;942613681;$7,508.19 
4432897073048710;462208116818303;942628462;$7,828.20 
1154163006831132;442913204282107;94269586;$3,216.97 
3561065074196731;750255917126363;942819494;$2,758.91 
8308796911778219;549028257450539;942999323;$1,379.69 
2544447932629687;618716448921445;943007693;$7,815.85 
9157631351271161;692173117477613;943097731;$1,969.65 
3315476452598522;814674842368458;943180874;$4,092.06 
9246332348304263;800242299883466;943304353;$8,610.70 
1782610433025597;870744045328305;943387023;$8,156.19 
8727663740330542;872433783771150;943447447;$872.05 
2884404007294770;518110245038358;943499228;$7,302.20 
6899136644723373;785587994516724;943800771;$6,984.22 
8152682211714970;308267569730850;943962396;$5,545.58 
9608749015672155;335840307484924;944249184;$9,846.73 
8162686378717823;219457795218262;94427457;$1,890.11 
7954067009416982;494335618282264;944283637;$2,521.78 
2448500446876546;548460990212705;944304737;$5,005.39 
8297481548231345;541283788878705;944441172;$733.16 
2752128150501918;761087309905947;944829062;$4,834.37 
2746727737085052;249670335730174;945211287;$3,948.35 
7512495026320603;437975874069130;94533173;$2,556.52 
5708759534362961;335180557817670;945543692;$8,403.36 
4927648362374206;807165897715488;94561410;$6,051.93 
6553626009150961;885301701591283;945865405;$5,456.15 
7576880688209025;476918126417488;946123452;$4,311.05 
8298151124135074;987429842000563;946148588;$910.15 
1806846674405112;675325147759685;946195971;$1,846.92 
8600772266383173;629243583727014;946487637;$376.25 
5742095406877838;368916584907797;946763956;$5,887.38 
7512495026320603;507984838155348;946802842;$7,966.51 
8346525929282896;944505447447749;946837090;$4,830.22 
4780536089083596;611713712365379;947114472;$822.22 
6553626009150961;392654329403278;947146357;$3,946.40 
3527890387966121;730427417775798;947656155;$3,940.92 
9246332348304263;393608620609783;947816998;$9,080.59 
5228322220309225;410777922409322;948668734;$2,834.55 
7987571357602805;630719430243425;948694156;$1,411.11 
5189283727648688;498169862392586;948773968;$808.27 
9109362382376279;393377967186220;948840653;$1,952.92 
8140603400482166;102204793035413;949012141;$7,414.58 
3956084511310188;500696895135307;949074783;$9,060.94 
4751264658779305;533581641003274;949225406;$2,981.05 
6965695949005991;506621183121198;949247624;$7,266.67 
8433261972292764;628143683460644;949254985;$3,267.58 
1657365500643663;402097083349469;949305392;$2,717.84 
8010485387122172;166406515869472;949457840;$2,948.69 
8680708877871183;994917773182108;950120060;$7,549.34 
8680708877871183;875465642571679;950179903;$9,171.49 
6691281110919103;452346461712962;950278383;$9,084.82 
9622245278773899;258457497175558;950485158;$6,074.25 
2629966194437917;561091563100262;950548147;$2,367.68 
2637654259852218;558401032261555;950770219;$3,329.69 
4140055963507054;145871975509096;950976734;$7,465.16 
4545475167417416;761230722862973;951350424;$4,736.77 
8297481548231345;541283788878705;951357762;$2,255.00 
1367765411127741;641619945854666;951840906;$4,753.43 
1752918535098560;398945815985360;951914190;$2,579.00 
6184565346070119;971237612802858;952038755;$4,175.52 
7955751100877767;905075825302982;952059264;$6,545.55 
2823611408737694;154911977053928;952342576;$5,386.53 
6725569880126390;553931677582239;952386006;$4,863.09 
2474048813053049;116090566170786;952447788;$7,216.14 
7949567480171095;518877076235771;952450863;$6,960.81 
4780536089083596;540498474956778;952460404;$5,208.55 
1633376953030653;549155266739470;952570106;$9,572.36 
2844488206265060;477688412808684;952605541;$682.65 
1559022606024087;510366404464666;952673126;$5,461.78 
8364121747716062;335087335231731;95271088;$3,817.03 
4078910726172750;207321179308147;952770414;$4,765.63 
9271782917171873;625791358289162;952777446;$9,548.79 
2746727737085052;249670335730174;952858351;$2,603.31 
8116264253155472;793605451493146;952981144;$1,787.31 
1725429061109700;736515753446519;953027206;$8,235.61 
7797255034208919;361494196632060;953038053;$6,756.54 
7664276900288066;756839677229264;953176191;$3,024.70 
6632443426223115;533840067830891;953187600;$6,803.45 
2464707973740024;170132295078313;953534731;$3,869.30 
6553626009150961;525196353273379;953784592;$7,659.14 
5234134283459629;235972123827535;953963997;$143.72 
4598360301460306;513798686190267;95417152;$7,144.01 
7139161324388006;124176156253449;954216714;$6,281.01 
4172555326341126;149727114269873;954262610;$6,906.47 
9246332348304263;393608620609783;954309692;$7,721.10 
8945950403241454;788745447619108;954406212;$1,260.42 
6927445511429907;341843764338538;954443281;$3,655.77 
9337546014653550;266380732389186;955252064;$7,196.72 
3562129597402601;134154092596468;955286242;$6,593.07 
3183584536234474;779518329150017;955590487;$254.13 
1194018520203733;912254310048124;955956064;$8,262.60 
6403313422819967;856344750856790;956059348;$3,323.77 
6012495347637823;806344597682670;956127082;$774.38 
9870089658206610;218191089107418;956162579;$897.99 
6927445511429907;341843764338538;956199080;$6,065.64 
5736179454129751;634296823179323;956636278;$6,478.41 
1655988982925712;506807579039772;956781048;$5,577.21 
2853298348936397;910708762619352;956782431;$8,100.57 
8727663740330542;872433783771150;956817202;$8,577.48 
4056851156197352;180914268784367;956854308;$8,168.56 
7664276900288066;780312316086112;956900700;$3,315.25 
2288082230772184;936195067737131;956949802;$9,250.03 
3994194520347909;359388428755649;957205315;$7,044.14 
2080765844726360;273786357007831;957246036;$4,320.59 
4691678898842347;735052450602962;957416985;$9,601.13 
9101590339767533;225173150999020;958099031;$8,870.34 
4114641351036798;325956784983088;958156182;$6,713.23 
4927648362374206;807165897715488;958574508;$203.66 
7601215222712771;896001834423082;958848521;$9,480.42 
3108043424947418;114328417341249;958897117;$1,563.13 
3096159181239296;943953124648986;959392011;$2,678.82 
7520638035058611;999366719688225;959575625;$5,528.42 
2823611408737694;763021302452594;959969567;$2,124.35 
9109362382376279;393377967186220;960209444;$9,605.35 
2288082230772184;936195067737131;960289898;$8,614.15 
6184565346070119;971237612802858;960397371;$1,216.63 
7316538666304326;484912711935739;960518016;$6,796.92 
4489354365076373;389619703820080;960528607;$6,750.81 
8673239554100653;272774000953227;960679645;$5,902.32 
8659218864741024;394114944243475;960711679;$8,833.26 
2464363110532518;619341835681071;960713885;$8,724.67 
4313568657321476;391970354716539;961064065;$800.08 
4735301340605265;212488619744545;961120314;$7,609.16 
8606060672973892;867395091937049;961123204;$2,578.32 
1810107220150718;401696373081119;961221245;$9,304.47 
6069857881410820;317144551098822;961370243;$1,923.69 
8297481548231345;541283788878705;961585036;$7,899.40 
1950217223463784;610254300775205;961737659;$5,742.78 
2746727737085052;249670335730174;96201780;$6,055.70 
2466025944609881;346408941949843;962258787;$1,712.24 
1932846611440583;974332682791565;962283898;$9,492.83 
9039371390871184;657158018058921;962357310;$5,059.30 
5961978505421596;518314204690526;962716070;$170.44 
6223405318658133;336481736351765;962948300;$1,140.48 
1752399099241773;120701751728470;963464291;$3,056.13 
9517030003662098;837252420599125;96357863;$9,909.49 
8945950403241454;788745447619108;96368870;$165.32 
5139603042321938;763250906672978;963706277;$7,187.01 
5843261896170716;174194189441715;96390579;$4,854.01 
9062930474612002;798934812518744;964001822;$9,632.37 
7698438891830542;805187268754968;964197745;$6,113.96 
9439984534002650;220334303410625;964210057;$2,790.49 
7379030898414358;758393486087441;964280006;$5,125.02 
9308508435534137;374381885378610;964323558;$1,374.51 
7753310921792756;374757652616729;9644251;$816.30 
2220473151442652;872584362345482;964680881;$8,407.93 
3434287859007579;997765553757250;964704243;$4,299.81 
3615957423589234;748016877582370;964819140;$7,661.19 
9960290553097234;768916015877973;965274151;$6,751.37 
7620294767071650;770584419428644;965429551;$2,956.01 
6798218719475816;832784796423169;965659660;$4,956.78 
8133135747998546;704359042984177;965881874;$8,665.99 
6632443426223115;445597974826679;966112543;$3,171.10 
4881869363328041;937112339800300;966415530;$5,837.41 
4576918963024698;839708264375098;966580940;$3,373.19 
9512420469635768;423837316424213;966592143;$6,512.29 
3121116817098388;600107469477870;966757633;$9,780.20 
7022388272890424;590396743140733;966765584;$4,508.43 
7379030898414358;226022928356027;966768988;$5,468.11 
